,SKU,ITEMNAME,ITEMTYPE,VINTAGE,PRICEPERUNIT,TOTALQTY,CATID,DEPID,PACKID,SIZEID,NONTAXABLE,TAX1,NONACTIVE,ITEMLEVEL,CONTROLSKU,KEYWORD
11784,71473,OSKAR BLUE CANUNDRUM 2/12PK,6,,36.99,0,607,21,8,,0,1,0,0,91473,OSKAR BLUE CANUNDRUM 2/12PK 24-PACK
11785,71474,OSKAR BLUE CANUNDRUM 2/12PK,6,,18.99,-2,607,21,6,,0,1,0,1,91473,OSKAR BLUE CANUNDRUM 2/12PK 12-PACK
11786,71475,ABSOLUT 80 VODKA ,0,,0.99,3521,711,65,,1,0,1,0,0,,ABSOLUT 80 VODKA  50 ML
11787,71476,CAMEL CRUSH,0,,8.75,25,428,46,,,0,1,0,0,,CAMEL CRUSH
11788,71477,SPRING WATER 16OZ CASE,6,,6.99,145,423,43,8,16,1,0,0,0,91477,SPRING WATER 16OZ CASE 16 OZ 24-PACK
11789,71478,SPRING WATER 16OZ CASE,6,,3.49,3,423,43,3,16,1,0,0,1,91477,SPRING WATER 16OZ CASE 16 OZ 6-PACK
11790,71479,SPRING WATER 16OZ CASE,6,,1.0,5,423,43,1,16,1,0,0,2,91477,SPRING WATER 16OZ CASE 16 OZ SINGLE
11791,71480,BEER NUTS HOT BAR MIX 12OZ,0,,4.99,30,430,46,,15,0,1,0,0,,BEER NUTS HOT BAR MIX 12OZ 12 OZ
11792,71481,NEW AMSTERDAM GIN ,0,,22.99,26,279,22,,10,0,1,0,0,,NEW AMSTERDAM GIN  1.75 LT
11793,71482,CARLO ROSSI CAB SAUV ,0,,17.99,39,304,29,,12,0,1,0,0,,CARLO ROSSI CAB SAUV  4 LT
11794,71483,SAMBUCA ROMANA ,0,,26.99,67,292,27,,7,0,1,0,0,,SAMBUCA ROMANA  750 ML
11795,71484,NEW AMSTERDAM VODKA ,0,,23.99,27,289,26,,10,0,1,0,0,,NEW AMSTERDAM VODKA  1.75 LT
11796,71485,CAMPARI ,0,,27.99,30,285,24,,7,0,1,0,0,,CAMPARI  750 ML
11797,71486,LA MARCA PROSECCO ,0,,19.99,104,300,28,,7,0,1,0,0,,LA MARCA PROSECCO  750 ML
11798,71487,STONE BREWING I.P.A. 12OZ CASE,6,,44.99,5,607,21,8,15,0,1,0,0,91487,STONE BREWING I.P.A. 12OZ CASE 12 OZ 24-PACK
11799,71488,STONE BREWING I.P.A. 12OZ 6PK,6,,11.99,2,607,21,3,15,0,1,0,1,91487,STONE BREWING I.P.A. 12OZ 6PK 12 OZ 6-PACK
11800,71489,YARDS GW PORTER 12OZ NR CS,6,,38.99,1,277,21,8,15,0,1,0,0,91489,YARDS GW PORTER 12OZ NR CS 12 OZ 24-PACK
11801,71490,YARDS GW PORTER 12OZ NR CS,6,,10.99,0,277,21,3,15,0,1,0,1,91489,YARDS GW PORTER 12OZ NR CS 12 OZ 6-PACK
11802,71491,LONG TRAIL ALE 12OZ CASE,6,,34.99,5,607,21,8,15,0,1,0,0,91491,LONG TRAIL ALE 12OZ CASE 12 OZ 24-PACK
11803,71492,LONG TRAIL ALE 12OZ CASE,6,,9.99,0,607,21,3,15,0,1,0,1,91491,LONG TRAIL ALE 12OZ CASE 12 OZ 6-PACK
11804,71493,STELLA ARTOIS NR 2/12PK ,6,,32.99,55,433,21,8,15,0,1,0,0,91493,STELLA ARTOIS NR 2/12PK  12 OZ 24-PACK
11805,71494,STELLA ARTOIS NR 2/12PK ,6,,17.99,1,433,21,6,15,0,1,0,1,91493,STELLA ARTOIS NR 2/12PK  12 OZ 12-PACK
11806,71495,BASS ALE NR 2/12PK,6,,28.99,5,537,21,8,15,0,1,0,0,70149,BASS ALE NR 2/12PK 12 OZ 24-PACK
11807,71496,BASS ALE NR 2/12PK,6,,15.99,1,537,21,6,15,0,1,0,1,70149,BASS ALE NR 2/12PK 12 OZ 12-PACK
11808,71497,BUD REGULAR 16OZ CAN ,6,,27.99,5,538,21,8,16,0,1,0,0,70167,BUD REGULAR 16OZ CAN  16 OZ 24-PACK
11809,71498,BUD REGULAR 16OZ CAN ,6,,7.25,3,538,21,3,16,0,1,0,1,70167,BUD REGULAR 16OZ CAN  16 OZ 6-PACK
11810,71499,CORONA EXTRA 24OZ NR CASE,6,,32.99,2,708,21,6,24,0,1,0,0,91499,CORONA EXTRA 24OZ NR CASE 24 OZ 12-PACK
11811,71500,CORONA EXTRA 24OZ NR CASE,6,,2.99,0,708,21,1,24,0,1,0,1,91499,CORONA EXTRA 24OZ NR CASE 24 OZ SINGLE
11812,71501,MARLBORO KING 100,0,,8.75,23,428,46,,,0,1,0,0,,MARLBORO KING 100
11813,71502,BUD REGULAR CANS,6,,19.99,15,538,21,8,15,0,1,0,0,91502,BUD REGULAR CANS 12 OZ 24-PACK
11814,71503,BUD REGULAR CANS,6,,11.99,1,538,21,6,15,0,1,0,1,91502,BUD REGULAR CANS 12 OZ 12-PACK
11815,71504,MILLER LITE 12OZ 18PK CANS,0,,17.99,19,538,21,7,15,0,1,0,0,,MILLER LITE 12OZ 18PK CANS 12 OZ 18-PACK
11816,71505,GUINNESS FOREIGN EXTRA 4PK CS,6,,47.99,5,614,21,8,15,0,1,0,0,91505,GUINNESS FOREIGN EXTRA 4PK CS 12 OZ 24-PACK
11817,71506,GUINNESS FOREIGN EXTRA 4PK CS,6,,8.99,4,614,21,2,15,0,1,0,1,91505,GUINNESS FOREIGN EXTRA 4PK CS 12 OZ 4-PACK
11818,71507,WOODBRIDGE CHARD 187  CASE,6,,49.99,3,711,65,8,3,0,1,0,0,91507,WOODBRIDGE CHARD 187  CASE 187 ML 24-PACK
11819,71508,WOODBRIDGE CHARD 187  CASE,6,,8.99,0,711,65,2,3,0,1,0,1,91507,WOODBRIDGE CHARD 187  CASE 187 ML 4-PACK
11820,71509,WOODBRIDGE MERLOT187  CASE,6,,49.99,2,711,65,8,3,0,1,0,0,91509,WOODBRIDGE MERLOT187  CASE 187 ML 24-PACK
11821,71510,WOODBRIDGE MERLOT187  CASE,6,,8.99,1,711,65,2,3,0,1,0,1,91509,WOODBRIDGE MERLOT187  CASE 187 ML 4-PACK
11822,71511,LAGUNITAS MAXIMAS IPA 12OZ CAS,6,,42.99,1,277,21,8,15,0,1,0,0,91511,LAGUNITAS MAXIMAS IPA 12OZ CAS 12 OZ 24-PACK
11823,71512,LAGUNITAS MAXIMAS IPA 12OZ CAS,6,,10.99,2,277,21,3,15,0,1,0,1,91511,LAGUNITAS MAXIMAS IPA 12OZ CAS 12 OZ 6-PACK
11824,71513,BIG HOUSE BIRDMAN PINOT GRIGIO,0,,8.99,0,325,30,,7,0,1,0,0,,BIG HOUSE BIRDMAN PINOT GRIGIO 750 ML
11825,71514,NEW BELGIUM FAT TIRE 6PK CS,6,,37.99,3,607,21,8,,0,1,0,0,91514,NEW BELGIUM FAT TIRE 6PK CS 24-PACK
11826,71515,NEW BELGIUM FAT TIRE 6PK CS,6,,9.99,1,607,21,3,,0,1,0,1,91514,NEW BELGIUM FAT TIRE 6PK CS 6-PACK
11827,71516,NEW AMSTERDAM VODKA ,0,,13.99,17,289,26,,7,0,1,0,0,,NEW AMSTERDAM VODKA  750 ML
11828,71517,YUENGLING LAGER NR 4/6PK ,6,,23.99,10,538,21,8,15,0,1,0,0,70119,YUENGLING LAGER NR 4/6PK  12 OZ 24-PACK
11829,71518,YUENGLING LAGER NR 4/6PK ,6,,5.99,-57,538,21,3,15,0,1,0,1,70119,YUENGLING LAGER NR 4/6PK  12 OZ 6-PACK
11830,71519,HENNESSY VS 200,0,,13.99,89,711,65,,4,0,1,0,0,,HENNESSY VS 200 200 ML
11831,71520,LINE 39 PINOT NOIR 2014,0,,8.99,36,316,30,,7,0,1,0,0,,LINE 39 PINOT NOIR 2014 750 ML
11832,71521,STONE TANGERINE EXPRESS 22OZ,0,,4.99,-7,607,21,,20,0,1,0,0,,STONE TANGERINE EXPRESS 22OZ 22 OZ
11833,71522,GREY GOOSE VODKA ,0,,43.99,116,290,26,,8,0,1,0,0,,GREY GOOSE VODKA  1 LT
11834,71523,JACK DANIELS FIRE ,0,,2.99,19,711,65,,1,0,1,0,0,,JACK DANIELS FIRE  50 ML
11835,71524,BACARDI SILVER ,0,,1.99,348,711,65,,1,0,1,0,0,,BACARDI SILVER  50 ML
11836,71525,SVEDKA VODKA 375,0,,7.39,98,711,65,,5,0,1,0,0,,SVEDKA VODKA 375 375 ML
11837,71526,HEINEKEN LIGHT NR LOOSE CASE,0,,32.99,26,714,21,,,0,1,0,0,,HEINEKEN LIGHT NR LOOSE CASE
11838,71527,POPOV VODKA ,0,,11.99,2,289,26,,7,0,1,0,0,,POPOV VODKA  750 ML
11839,71528,8 STAR WHISKEY 1.0L,0,,9.99,11,204,18,,8,0,1,0,0,,8 STAR WHISKEY 1.0L 1 LT
11840,71529,MILLER HL NR 12OZ 6PK CASE ,6,,19.99,3,538,21,8,15,0,1,0,0,91529,MILLER HL NR 12OZ 6PK CASE  12 OZ 24-PACK
11841,71530,SINGLETON 12YR GLENDULLAN,0,,39.99,3,149,10,,7,0,1,0,0,,SINGLETON 12YR GLENDULLAN 750 ML
11842,71531,ARBOR MIST MANG/STRAW MOSC,0,,5.99,16,438,29,,7,0,1,0,0,,ARBOR MIST MANG/STRAW MOSC 750 ML
11843,71532,PEANUTS ALL TYPES 2/1.09,0,,0.69,54,430,46,,,0,1,0,0,,PEANUTS ALL TYPES 2/1.09
11844,71533,JIM BEAM BOURBON ,0,,29.99,2,262,18,,8,0,1,0,0,,JIM BEAM BOURBON  1 LT
11845,71534,NAKED GRAPE PINOT GRIGIO ,0,,21.99,7,304,29,,11,0,1,0,0,,NAKED GRAPE PINOT GRIGIO  3 LT
11846,71535,SMIRNOFF VODKA 80 ,0,,23.99,187,289,26,,10,0,1,0,0,,SMIRNOFF VODKA 80  1.75 LT
11847,71538,BUD LIGHT NR CASE LOOSE ,0,,24.99,56,538,21,,15,0,1,0,0,,BUD LIGHT NR CASE LOOSE  12 OZ
11848,71539,LAYS REGULAR,0,,4.29,4,430,46,,,0,1,0,0,,LAYS REGULAR
11849,71540,JOHNNIE WALKER RED LABEL ,0,,39.99,61,265,10,,10,0,1,0,0,,JOHNNIE WALKER RED LABEL  1.75 LT
11850,71542,YUENGLING LAGER CAN 2/12PK,6,,21.99,70,538,21,8,,0,1,0,0,91542,YUENGLING LAGER CAN 2/12PK 24-PACK
11851,71543,YUENGLING LAGER CAN 2/12PK,6,,10.99,-171,538,21,6,15,0,1,0,1,91542,YUENGLING LAGER CAN 2/12PK 12 OZ 12-PACK
11852,71544,YUENGLING LAGER CAN LOOSE,6,,5.75,1,538,21,3,15,0,1,0,1,70127,YUENGLING LAGER CAN LOOSE 12 OZ 6-PACK
11853,71545,THE GLENLIVET 12 YR ,0,,6.29,8,711,65,,1,0,1,0,0,,THE GLENLIVET 12 YR  50 ML
11854,71546,MACALLAN 12YR OLD ,0,,7.39,12,711,65,,1,0,1,0,0,,MACALLAN 12YR OLD  50 ML
11855,71547,CANDY ALL TYPES,0,,0.79,4739,432,46,,,0,1,0,0,,CANDY ALL TYPES
11856,71548,BLACK BOX CHARD MONTEREY ,0,,24.99,29,311,29,,11,0,1,0,0,,BLACK BOX CHARD MONTEREY  3 LT
11857,71549,BLACKSTONE CAB SAUV,0,,14.99,48,314,30,,9,0,1,0,0,,BLACKSTONE CAB SAUV 1.5 LT
11858,71550,BLACKSTONE CALIFORNIA CABERNET,0,,7.99,108,314,30,,7,0,1,0,0,,BLACKSTONE CALIFORNIA CABERNET 750 ML
11859,71551,YELLOW TAIL PINOT GRIGIO ,0,,7.99,43,543,33,,7,0,1,0,0,,YELLOW TAIL PINOT GRIGIO  750 ML
11860,71552,NEWPORT BOX 100,0,,9.25,34,428,46,,,0,1,0,0,,NEWPORT BOX 100
11861,71553,E & J APPLE BRANDY ,0,,0.99,715,711,65,,1,0,1,0,0,,E & J APPLE BRANDY  50 ML
11862,71554,PABST 24OZ CAN CS,6,,14.99,5,538,21,6,24,0,1,0,0,91554,PABST 24OZ CAN CS 24 OZ 12-PACK
11863,71555,PABST 24OZ CAN CS,6,,1.29,0,538,21,1,24,0,1,0,1,91554,PABST 24OZ CAN CS 24 OZ SINGLE
11864,71556,AVIA PINOT NOIR ,0,,4.99,86,407,41,,7,0,1,0,0,,AVIA PINOT NOIR  750 ML
11865,71557,CHAT LE ROC ,0,2016,9.99,22,340,31,,7,0,1,0,0,,CHAT LE ROC  750 ML 2016
11866,71558,CHAT DUC DE  BROGLIE '09 ,0,,9.99,0,340,31,,7,0,1,1,0,,CHAT DUC DE  BROGLIE '09  750 ML
11867,71559,STROLLO'S BUFFALO BEEF STICK,0,,1.59,47,430,46,,,0,1,0,0,,STROLLO'S BUFFALO BEEF STICK
11868,71560,SVEDKA CLEMENTINE VODKA,0,,13.99,6,290,26,,7,0,1,0,0,,SVEDKA CLEMENTINE VODKA 750 ML
11869,71561,JIM BEAM MAPLE ,0,,22.99,8,262,18,,7,0,1,0,0,,JIM BEAM MAPLE  750 ML
11870,71562,FETZER CHARDONNAY ,0,,9.99,7,320,30,,7,0,1,0,0,,FETZER CHARDONNAY  750 ML
11871,71563,R MONDAVI NAPA CHARDONNAY ,0,,17.99,27,320,30,,7,0,1,0,0,,R MONDAVI NAPA CHARDONNAY  750 ML
11872,71564,KENDALL JACKSON V.R. CHARD,0,,15.99,568,320,30,,7,0,1,0,0,,KENDALL JACKSON V.R. CHARD 750 ML
11873,71565,SVEDKA VODKA 200,0,,4.99,73,711,65,,4,0,1,0,0,,SVEDKA VODKA 200 200 ML
11874,71566,MAISON NICOLAS CHARDONNAY,0,,8.99,16,341,31,,7,0,1,0,0,,MAISON NICOLAS CHARDONNAY 750 ML
11875,71567,TORTOISE CREEK ZINFANDEL ,0,2015,9.99,16,317,30,,7,0,1,0,0,,TORTOISE CREEK ZINFANDEL  750 ML 2015
11876,71569,JACK DANIELS GREEN LABEL ,0,,44.99,64,262,18,,10,0,1,0,0,,JACK DANIELS GREEN LABEL  1.75 LT
11877,71570,FRANZIA CHARDONNAY IN A BOX ,0,,19.99,21,311,29,,13,0,1,0,0,,FRANZIA CHARDONNAY IN A BOX  5 LT
11878,71571,MAGNERS IRISH CIDER 4/6PK,6,,39.99,3,613,21,8,15,0,1,0,0,91571,MAGNERS IRISH CIDER 4/6PK 12 OZ 24-PACK
11879,71572,MAGNERS IRISH CIDER 4/6PK,6,,10.99,1,613,21,3,15,0,1,0,1,91571,MAGNERS IRISH CIDER 4/6PK 12 OZ 6-PACK
11880,71573,REDDS WICKED APPLE 24OZ CAN CS,6,,21.99,0,613,21,6,24,0,1,0,0,91573,REDDS WICKED APPLE 24OZ CAN CS 24 OZ 12-PACK
11881,71574,REDDS WICKED APPLE 24OZ CAN CS,6,,1.99,-1,613,21,1,24,0,1,0,1,91573,REDDS WICKED APPLE 24OZ CAN CS 24 OZ SINGLE
11882,71575,242 LODI SAUVIGNON BLANC ,0,,12.99,64,324,30,,7,0,1,0,0,,242 LODI SAUVIGNON BLANC  750 ML
11883,71576,COPPOLA DIAMOND CAB,0,,15.99,67,314,30,,7,0,1,0,0,,COPPOLA DIAMOND CAB 750 ML
11884,71577,GENESEE CREAM ALE 24OZ CAN CS,6,,10.99,2,538,21,6,24,0,1,0,0,91577,GENESEE CREAM ALE 24OZ CAN CS 24 OZ 12-PACK
11885,71578,GENESEE CREAM ALE 24OZ CAN SNG,6,,0.99,6,538,21,1,24,0,1,0,1,91577,GENESEE CREAM ALE 24OZ CAN SNG 24 OZ SINGLE
11886,71579,MILLER LITE 12OZ CAN 30PK,0,,25.99,188,538,21,9,15,0,1,0,0,,MILLER LITE 12OZ CAN 30PK 12 OZ 30-PACK
11887,71580,MOUNT GAY ECLIPSE DARK ,0,,21.99,9,282,23,,7,0,1,0,0,,MOUNT GAY ECLIPSE DARK  750 ML
11888,71581,EPIC BREW BRAIN CHERRY 22OZ,0,,11.99,0,607,21,,20,0,1,0,0,,EPIC BREW BRAIN CHERRY 22OZ 22 OZ
11889,71582,KEEGAN ALE MOTHERS MILK CASE,6,,39.99,2,607,21,8,,0,1,0,0,91582,KEEGAN ALE MOTHERS MILK CASE 24-PACK
11890,71583,KEEGAN ALE MOTHERS MILK 6PK,6,,10.99,2,607,21,3,,0,1,0,1,91582,KEEGAN ALE MOTHERS MILK 6PK 6-PACK
11891,71584,YELLOW TAIL CABERNET,0,,14.99,30,540,33,,9,0,1,0,0,,YELLOW TAIL CABERNET 1.5 LT
11892,71585,HEINEKEN REG CANS LOOSE,0,,31.99,16,714,21,8,15,0,1,0,0,,HEINEKEN REG CANS LOOSE 12 OZ 24-PACK
11893,71586,JOHN JAMESON ,0,,36.99,105,267,56,,7,0,1,0,0,,JOHN JAMESON  750 ML
11894,71587,COPPOLA DIAMOND ZIN,0,,16.99,22,317,30,,7,0,1,0,0,,COPPOLA DIAMOND ZIN 750 ML
11895,71588,E & J BRANDY VSOP ,0,,2.79,46,711,65,,2,0,1,0,0,,E & J BRANDY VSOP  100 ML
11896,71589,DUE TORRI PINOT GRIGIO ,0,,11.99,5,364,32,,9,0,1,0,0,,DUE TORRI PINOT GRIGIO  1.5 LT
11897,71590,DA VINCI PINOT GRIGIO,0,,14.99,69,364,32,,7,0,1,0,0,,DA VINCI PINOT GRIGIO 750 ML
11898,71591,ABSOLUT 80 VODKA ,0,,41.99,76,290,26,,10,0,1,0,0,,ABSOLUT 80 VODKA  1.75 LT
11899,71592,JAGERMEISTER ,0,,24.99,35,292,27,,7,0,1,0,0,,JAGERMEISTER  750 ML
11900,71593,GUMS ALL TYPES,0,,1.25,831,432,46,,,0,1,0,0,,GUMS ALL TYPES
11901,71594,ARBOR MIST EXOTIC WHT ZIN ,0,,5.99,11,438,29,,7,0,1,0,0,,ARBOR MIST EXOTIC WHT ZIN  750 ML
11902,71595,KNOB CREEK BELMONT STAKES ,0,,34.99,0,262,18,,7,0,1,1,0,,KNOB CREEK BELMONT STAKES  750 ML
11903,71596,MICHELOB ULTRA NR LOOSE CASE,0,,24.99,32,538,21,,15,0,1,0,0,,MICHELOB ULTRA NR LOOSE CASE 12 OZ
11904,71597,COORS LT 18 PACK BOTTLES,0,,17.99,11,538,21,7,,0,1,0,0,,COORS LT 18 PACK BOTTLES 18-PACK
11905,71598,FIREBALL CINNAMON WHISKEY ,0,,0.99,573,711,65,,1,0,1,0,0,,FIREBALL CINNAMON WHISKEY  50 ML
11906,71599,FLEISCHMANNS VODKA 80 ,0,,14.99,26,289,26,,10,0,1,0,0,,FLEISCHMANNS VODKA 80  1.75 LT
11907,71600,COORS LT CANS,6,,23.99,85,538,21,8,15,0,1,0,0,91600,COORS LT CANS 12 OZ 24-PACK
11908,71601,COORS LT CANS,6,,10.99,0,538,21,6,15,0,1,0,1,91600,COORS LT CANS 12 OZ 12-PACK
11909,71602,COORS LT CANS,6,,5.99,0,538,21,3,15,0,1,0,2,91600,COORS LT CANS 12 OZ 6-PACK
11910,71603,CAVIT PINOT GRIGIO ,0,,17.99,584,364,32,,9,0,1,0,0,,CAVIT PINOT GRIGIO  1.5 LT
11911,71604,SMIRNOFF VODKA 80 ,0,,0.99,189,711,65,,1,0,1,0,0,,SMIRNOFF VODKA 80  50 ML
11912,71605,MOLSON ICE 12OZ NR CASE,6,,25.99,4,612,21,8,15,0,1,0,0,91605,MOLSON ICE 12OZ NR CASE 12 OZ 24-PACK
11913,71606,MOLSON ICE 12OZ NR CASE,6,,6.75,2,612,21,3,15,0,1,0,1,91605,MOLSON ICE 12OZ NR CASE 12 OZ 6-PACK
11914,71607,GREAT LAKES CHILLWAVE CASE,6,,57.99,0,607,21,8,,0,1,0,0,91607,GREAT LAKES CHILLWAVE CASE 24-PACK
11915,71608,GREAT LAKES CHILLWAVE 4 PACK,6,,10.99,2,607,21,2,,0,1,0,1,91607,GREAT LAKES CHILLWAVE 4 PACK 4-PACK
11916,71609,OMMEGANG GREAT BEYOND DBL,6,,49.99,0,607,21,8,,0,1,0,0,91609,OMMEGANG GREAT BEYOND DBL 24-PACK
11917,71610,OMMEGANG GREAT BEYOND DBL,6,,12.99,3,607,21,3,,0,1,0,1,91609,OMMEGANG GREAT BEYOND DBL 6-PACK
11918,71611,MODELO ESPECIAL NR 2/12PK,6,,32.99,22,708,21,8,15,0,1,0,0,91611,MODELO ESPECIAL NR 2/12PK 12 OZ 24-PACK
11919,71612,MODELO ESPECIAL NR 2/12PK,6,,16.99,1,708,21,6,15,0,1,0,1,91611,MODELO ESPECIAL NR 2/12PK 12 OZ 12-PACK
11920,71613,E & J APPLE BRANDY ,0,,11.99,9,268,20,,7,0,1,0,0,,E & J APPLE BRANDY  750 ML
11921,71614,LA TRAPPE QUADRUPEL TRAPIS 750,0,,10.99,7,433,21,,7,0,1,0,0,,LA TRAPPE QUADRUPEL TRAPIS 750 750 ML
11922,71615,ALLAGASH RESERVE TRIPLE ,0,,8.99,4,277,21,,7,0,1,0,0,,ALLAGASH RESERVE TRIPLE  750 ML
11923,71616,EMPIRE STRIKES BOCK CASE,6,,37.99,1,607,21,8,,0,1,0,0,91616,EMPIRE STRIKES BOCK CASE 24-PACK
11924,71617,EMPIRE STRIKES BOCK CASE,6,,9.99,0,607,21,3,,0,1,0,1,91616,EMPIRE STRIKES BOCK CASE 6-PACK
11925,71618,MENAGE A TROIS RED,0,,13.99,75,319,30,,7,0,1,0,0,,MENAGE A TROIS RED 750 ML
11926,71619,GOSLING STORMY GINGER BEER CS,6,,5.99,2,423,43,3,15,0,1,0,1,91621,GOSLING STORMY GINGER BEER CS 12 OZ 6-PACK
11927,71620,GOSLING STORMY GINGER BEER CS,6,,0.99,5,423,43,1,15,0,1,0,2,91621,GOSLING STORMY GINGER BEER CS 12 OZ SINGLE
11928,71621,GOSLING STORMY GINGER BEER CS,6,,21.99,2,423,43,8,15,0,1,0,0,91621,GOSLING STORMY GINGER BEER CS 12 OZ 24-PACK
11929,71622,SUNTORY TOKI WHISKY,0,,49.99,10,650,10,,7,0,1,0,0,,SUNTORY TOKI WHISKY 750 ML
11930,71623,VICTORY SOUR MONKEY NR CASE,6,,50.99,4,607,21,8,,0,1,0,0,91623,VICTORY SOUR MONKEY NR CASE 24-PACK
11931,71624,VICTORY SOUR MONKEY NR CASE,6,,13.99,2,607,21,3,,0,1,0,1,91623,VICTORY SOUR MONKEY NR CASE 6-PACK
11932,71625,ANGELS ENVY BOURBON ,0,,49.99,0,262,18,,7,0,1,0,0,,ANGELS ENVY BOURBON  750 ML
11933,71626,SEAGRAMS GIN ,0,,22.99,14,279,22,,10,0,1,0,0,,SEAGRAMS GIN  1.75 LT
11934,71627,KAMORA COFFEE LIQUEUR ,0,,11.99,31,291,27,,7,0,1,0,0,,KAMORA COFFEE LIQUEUR  750 ML
11935,71628,R MONDAVI NAPA FUME BLANC ,0,,17.99,11,324,30,,7,0,1,0,0,,R MONDAVI NAPA FUME BLANC  750 ML
11936,71629,KENDALL JACKSON V.R. RIESLING,0,,11.99,11,323,30,,7,0,1,0,0,,KENDALL JACKSON V.R. RIESLING 750 ML
11937,71630,AVERY EL GOSE CAN CASE,6,,40.99,0,607,21,8,,0,1,0,0,91630,AVERY EL GOSE CAN CASE 24-PACK
11938,71631,AVERY EL GOSE CAN 6PK,6,,10.99,0,607,21,3,,0,1,0,1,91630,AVERY EL GOSE CAN 6PK 6-PACK
11939,71632,JIM BEAM BOURBON ,0,,21.99,25,262,18,,7,0,1,0,0,,JIM BEAM BOURBON  750 ML
11940,71633,LABATTS ICE 24OZ CAN CASE,6,,14.99,0,612,21,6,24,0,1,0,0,91633,LABATTS ICE 24OZ CAN CASE 24 OZ 12-PACK
11941,71634,LABATTS ICE 24OZ CAN SINGLE,6,,1.25,-24,612,21,1,24,0,1,0,1,91633,LABATTS ICE 24OZ CAN SINGLE 24 OZ SINGLE
11942,71635,GENESEE ICE 24OZ CAN CASE,6,,10.99,3,538,21,6,24,0,1,0,0,91635,GENESEE ICE 24OZ CAN CASE 24 OZ 12-PACK
11943,71636,GENESEE ICE 24OZ CAN SNG,6,,0.99,2,538,21,1,24,0,1,0,1,91635,GENESEE ICE 24OZ CAN SNG 24 OZ SINGLE
11944,71637,GENESEE BEER 24OZ CAN CS,6,,10.99,0,538,21,6,24,0,1,0,0,91637,GENESEE BEER 24OZ CAN CS 24 OZ 12-PACK
11945,71638,GENESEE BEER 24OZ CAN CS,6,,0.99,5,538,21,1,24,0,1,0,1,91637,GENESEE BEER 24OZ CAN CS 24 OZ SINGLE
11946,71639,AVERY EL GOSE CAN SNG,6,,2.5,0,607,21,1,,0,1,0,2,91630,AVERY EL GOSE CAN SNG SINGLE
11947,71640,BAREFOOT CHARD ,0,,13.99,68,320,30,,9,0,1,0,0,,BAREFOOT CHARD  1.5 LT
11948,71641,OLD SMUGGLER ,0,,11.99,11,265,10,,7,0,1,0,0,,OLD SMUGGLER  750 ML
11949,71642,21ST AMEND BLD OJ BREW FREE CS,6,,36.99,1,607,21,8,,0,1,0,0,91642,21ST AMEND BLD OJ BREW FREE CS 24-PACK
11950,71643,PINNACLE VODKA ,0,,21.99,93,290,26,,10,0,1,0,0,,PINNACLE VODKA  1.75 LT
11951,71644,21ST AMEND BLD OJ BREW FREE 6P,6,,9.99,1,607,21,3,,0,1,0,1,91642,21ST AMEND BLD OJ BREW FREE 6P 6-PACK
11952,71645,CHAT ST MICHELLE CHARDONNAY,0,,11.99,53,334,59,,7,0,1,0,0,,CHAT ST MICHELLE CHARDONNAY 750 ML
11953,71646,21ST AMEND BLD OJ BREW FREE SN,6,,2.5,0,607,21,1,,0,1,0,2,91642,21ST AMEND BLD OJ BREW FREE SN SINGLE
11954,71647,TROEGS PERPETUAL NR 4/6PK,6,,40.99,4,607,21,8,15,0,1,0,0,91647,TROEGS PERPETUAL NR 4/6PK 12 OZ 24-PACK
11955,71648,TROEGS PERPETUAL NR 4/6PK,6,,10.99,1,607,21,3,15,0,1,0,1,91647,TROEGS PERPETUAL NR 4/6PK 12 OZ 6-PACK
11956,71649,GHOST PINES CHARDONNAY,0,,16.99,16,320,30,,7,0,1,0,0,,GHOST PINES CHARDONNAY 750 ML
11957,71650,THE DREAMING TREE CHARD ,0,,14.99,46,320,30,,7,0,1,0,0,,THE DREAMING TREE CHARD  750 ML
11958,71651,SLIM JIM ALL TYPES,0,,1.25,528,430,46,,,0,1,0,0,,SLIM JIM ALL TYPES
11959,71652,WEYERBACHER CINNSANITY CASE,6,,80.99,0,607,21,8,,0,1,0,0,91652,WEYERBACHER CINNSANITY CASE 24-PACK
11960,71653,WEYERBACHER CINNSANITY 4PK,6,,13.99,-2,607,21,2,,0,1,0,1,91652,WEYERBACHER CINNSANITY 4PK 4-PACK
11961,71654,WEYERBACHER CINNSANITY SNG,6,,3.99,0,607,21,1,,0,1,0,2,91652,WEYERBACHER CINNSANITY SNG SINGLE
11962,71655,TITO'S HANDMADE VODKA ,0,,36.99,237,289,26,,10,0,1,0,0,,TITO'S HANDMADE VODKA  1.75 LT
11963,71656,AVERY HOG HEAVEN 4PK CAN CASE,6,,67.99,0,607,21,8,,0,1,0,0,91656,AVERY HOG HEAVEN 4PK CAN CASE 24-PACK
11964,71657,AVERY HOG HEAVEN 4PK CAN CASE,6,,11.99,0,607,21,2,,0,1,0,1,91656,AVERY HOG HEAVEN 4PK CAN CASE 4-PACK
11965,71658,CORONA LIGHT LOOSE BTLES,0,,32.99,47,708,21,,,0,1,0,0,,CORONA LIGHT LOOSE BTLES
11966,71659,YUENGLING LAGER NR LOOSE,0,,22.99,124,538,21,,15,0,1,0,0,,YUENGLING LAGER NR LOOSE 12 OZ
